Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 73.0.3683.75,,2019-04-17 10:51:55,2019-04-17 10:51:56,0.140s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:56,2019-04-17 10:51:57,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:57,2019-04-17 10:51:57,0.085s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:57,2019-04-17 10:51:58,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:58,2019-04-17 10:51:58,0.175s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:58,2019-04-17 10:51:59,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:59,2019-04-17 10:51:59,0.239s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:59,2019-04-17 10:52:00,1.004s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:52:00,2019-04-17 10:52:00,0.239s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:00,2019-04-17 10:52:01,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:52:01,2019-04-17 10:52:01,0.187s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:01,2019-04-17 10:52:02,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:52:02,2019-04-17 10:52:03,0.082s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:03,2019-04-17 10:52:05,2.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:52:05,2019-04-17 10:52:05,0.135s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:05,2019-04-17 10:52:06,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:52:06,2019-04-17 10:52:06,0.111s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:06,2019-04-17 10:52:07,1.002s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 10:52:07,2019-04-17 10:52:39,32.022s,FAILED
Statement - Catch (Exception NoSuchElementException),Chrome 73.0.3683.75,,2019-04-17 10:52:39,2019-04-17 10:52:39,0.024s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 10:52:39,2019-04-17 10:52:39,0.006s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 10:52:41,2019-04-17 10:52:57,16.364s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 10:52:41,2019-04-17 10:52:41,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 10:52:41,2019-04-17 10:52:41,0.002s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 10:52:41,2019-04-17 10:52:41,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:52:41,2019-04-17 10:52:41,0.061s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:41,2019-04-17 10:52:42,1.001s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:42,2019-04-17 10:52:43,1.002s,PASSED
