Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 73.0.3683.75,,2019-04-17 14:54:14,2019-04-17 14:54:14,0.081s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:14,2019-04-17 14:54:15,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:15,2019-04-17 14:54:15,0.133s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:15,2019-04-17 14:54:16,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:16,2019-04-17 14:54:17,0.201s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:17,2019-04-17 14:54:18,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:18,2019-04-17 14:54:18,0.161s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:18,2019-04-17 14:54:19,1.004s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:19,2019-04-17 14:54:19,0.241s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:19,2019-04-17 14:54:20,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:20,2019-04-17 14:54:20,0.128s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:20,2019-04-17 14:54:22,2.005s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:22,2019-04-17 14:54:22,0.221s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:22,2019-04-17 14:54:23,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:23,2019-04-17 14:54:24,0.143s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:24,2019-04-17 14:54:25,1.002s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 14:54:25,2019-04-17 14:54:25,0.049s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 14:54:25,2019-04-17 14:54:25,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 14:54:27,2019-04-17 14:54:43,16.729s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 14:54:27,2019-04-17 14:54:27,0.004s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 14:54:27,2019-04-17 14:54:27,0.001s,NOT_RUN
