Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:39:02,2019-04-17 11:39:02,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:39:02,2019-04-17 11:39:02,0.001s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:39:02,2019-04-17 11:39:02,0.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:02,2019-04-17 11:39:02,0.082s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:02,2019-04-17 11:39:03,1.002s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:03,2019-04-17 11:39:04,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:04,2019-04-17 11:39:04,0.107s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:04,2019-04-17 11:39:05,1.004s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:05,2019-04-17 11:39:05,0.092s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:05,2019-04-17 11:39:06,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:06,2019-04-17 11:39:06,0.130s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:06,2019-04-17 11:39:07,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:07,2019-04-17 11:39:07,0.169s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:07,2019-04-17 11:39:08,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:08,2019-04-17 11:39:09,0.191s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:09,2019-04-17 11:39:10,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:10,2019-04-17 11:39:10,0.176s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:10,2019-04-17 11:39:11,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:11,2019-04-17 11:39:11,0.180s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:11,2019-04-17 11:39:12,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:12,2019-04-17 11:39:12,0.165s,PASSED
